12137	Dugo	11
12138	E.U.	11
12139	ETC	11
12140	Edo	11
12141	El Niño	11
12142	Enero 15	11
12143	Enero 2006	11
12144	Enero 2017	11
12145	Erika	11
12146	Escuela	11
12147	Eskayan	11
12148	Euclid	11
12149	Explorer	11
12150	Fighter	11
12151	Fiji	11
12152	Filipo	11
12153	Five	11
12154	Flood	11
12155	Foxtrot	11
12156	Freedom	11
12157	From	11
12158	Full	11
12159	GB	11
12160	Gaara	11
12161	Gapan	11
12162	Gat	11
12163	Gayun	11
12164	Geneva	11
12165	Ghana	11
12166	Gonzalez	11
12167	Grant	11
12168	Griego	11
12169	Guild	11
12170	Gumagana	11
12171	Guro	11
12172	Hacienda Luisita	11
12173	Hankou	11
12174	Hawak	11
12175	Helsinki	11
12176	Hen	11
12177	Hentai	11
12178	Heracles	11
12179	Herman	11
12180	Himpapawid	11
12181	Hip	11
12182	Hiroshima	11
12183	Historical	11
12184	Honda	11
12185	Hongkong	11
12186	Hope	11
12187	Hulyo 16	11
12188	Hulyo 2008	11
12189	Hulyo 2012	11
12190	Hunyo 2008	11
12191	Hunyo 2018	11
12192	Hunyo 2019	11
12193	Hye	11
12194	ICAO	11
12195	Ideal	11
12196	Idinisenyo	11
12197	Iglesia ni Cristo	11
12198	Iglesya Katolika	11
12199	Ilaw	11
12200	Image	11
12201	Imperyo ng Hapon	11
12202	Independence	11
12203	Information	11
12204	Inilahad	11
12205	Inutusan	11
12206	Irene	11
12207	Isabelle	11
12208	Istanbul	11
12209	Jaime	11
12210	Jeffrey	11
12211	Jenner	11
12212	Jennifer	11
12213	Jill	11
12214	Joaquin	11
12215	Johns	11
12216	Joker	11
12217	KEXP	11
12218	Kami	11
12219	Kanal	11
12220	Kane	11
12221	Kankanaey	11
12222	Kapulungang Pambansa	11
12223	Karapatan	11
12224	Karapatang Pantao	11
12225	Karugtong	11
12226	Karunungan	11
12227	Katipunero	11
12228	Katotohanan	11
12229	Kenshin	11
12230	Khalji	11
12231	Khmer	11
12232	Kill	11
12233	Kinakain	11
12234	Kinder	11
12235	Kinumpirma	11
12236	Klase	11
12237	Kramer	11
12238	Kublai	11
12239	Kubo	11
12240	Kumperensiya	11
12241	Kuwaresma	11
12242	Laging	11
12243	Leda	11
12244	Legacy	11
12245	Liberty	11
12246	Lies	11
12247	Liliw	11
12248	Local	11
12249	Long Island	11
12250	Lyon	11
12251	MA	11
12252	MGM	11
12253	MP	11
12254	MRS	11
12255	MVP	11
12256	Mababa	11
12257	Macabeo	11
12258	Macapagal	11
12259	Mahigpit	11
12260	Makaraan	11
12261	Maki	11
12262	Malate	11
12263	Mami	11
12264	Manchuria	11
12265	Marinduque	11
12266	Marine	11
12267	Marso 10	11
12268	Marso 17	11
12269	Marya	11
12270	Masahiro	11
12271	Matapang	11
12272	Matematika	11
12273	Matsumoto	11
12274	Mayo 2009	11
12275	Mayo 2010	11
12276	Mazda	11
12277	Medikal	11
12278	Mel	11
12279	Mentuhotep	11
12280	Mercury	11
12281	Meteorological	11
12282	Meycauayan	11
12283	Mickey	11
12284	Missouri	11
12285	Mito	11
12286	Mobile	11
12287	Mohammad	11
12288	Monroe	11
12289	Monti	11
12290	Morning Musume	11
12291	Mucci	11
12292	Mukha	11
12293	Māori	11
12294	NGO	11
12295	NSAID	11
12296	Nagbago	11
12297	Naglunsad	11
12298	Nagpahayag	11
12299	Nagtatrabaho	11
12300	Nailathala	11
12301	Najera	11
12302	Nakasaad	11
12303	Namuhay	11
12304	Nananatiling	11
12305	Naninirahan	11
12306	Nanirahan	11
12307	Napangasawa	11
12308	Napunta	11
12309	Natamo	11
12310	Nathan	11
12311	Nazareno	11
12312	Neolitiko	11
12313	Newman	11
12314	Nobyembre 2012	11
12315	Noe	11
12316	Normal	11
12317	Novaliches	11
12318	O'Neal	11
12319	OH	11
12320	Oda	11
12321	Okinawa	11
12322	Oktubre 2006	11
12323	Organizing	11
12324	Orm	11
12325	PDEA	11
12326	PKI	11
12327	Pa	11
12328	Pagadian	11
12329	Pagpapaunlad	11
12330	Pagtapos	11
12331	Palermo	11
12332	Pangarap	11
12333	Pangkasaysayan	11
12334	Part	11
12335	Pastoral	11
12336	Paulo	11
12337	Pebrero 1	11
12338	Pebrero 2015	11
12339	Pentateuch	11
12340	Persia	11
12341	Peters	11
12342	Philippine Airlines	11
12343	Phineas	11
12344	Pierlot	11
12345	Pigafetta	11
12346	Pinag-aralan	11
12347	Pinalawak	11
12348	Pinatunayan	11
12349	Planning	11
12350	Poetry	11
12351	Pokemon	11
12352	Porter	11
12353	Posibleng	11
12354	Premiere	11
12355	Prepektura ng Aichi	11
12356	Pribadong	11
12357	Primetime	11
12358	Promotion	11
12359	Proyektong	11
12360	Publishers	11
12361	Pulitzer	11
12362	Puti	11
12363	Qian	11
12364	Quinn	11
12365	Qur'an	11
12366	RG	11
12367	Racing	11
12368	Rail	11
12369	Railways	11
12370	Ran	11
12371	Rasputin	11
12372	Razon	11
12373	Reed	11
12374	Reich	11
12375	Reiko	11
12376	Ressa	11
12377	Rev	11
12378	Ricardo	11
12379	Ricky	11
12380	Rina	11
12381	Rita	11
12382	Rogelio	11
12383	Rookie	11
12384	Route	11
12385	Rudolph	11
12386	Ruiz	11
12387	SSRI	11
12388	Saga	11
12389	Sakai	11
12390	Sakramento	11
12391	Salazar	11
12392	Salin	11
12393	Sampaloc	11
12394	San Roque	11
12395	Sangay	11
12396	Santa Rosa	11
12397	Santi	11
12398	Santo Domingo	11
12399	Sawyer	11
12400	Say	11
12401	Sengoku	11
12402	September	11
12403	Serbisyo	11
12404	Setyembre 26	11
12405	Shaw	11
12406	Shell	11
12407	Sinakop	11
12408	Sister	11
12409	Skopje	11
12410	Star Magic	11
12411	Staten	11
12412	Strike	11
12413	Subic	11
12414	Sugihara	11
12415	Sumusunod	11
12416	Suweko	11
12417	Suzy	11
12418	Synod	11
12419	Syrian	11
12420	TV Tokyo	11
12421	Tagapagmana	11
12422	Talisay	11
12423	Tarangkahang	11
12424	Tatum	11
12425	Terry	11
12426	Timog-Silangang Asya	11
12427	Tinagurian	11
12428	Today	11
12429	Total	11
12430	Transport	11
12431	Triple	11
12432	Tsile	11
12433	Tumakas	11
12434	Tumugon	11
12435	Turkmenistan	11
12436	Twin	11
12437	UP Diliman	11
12438	UTC	11
12439	Uganda	11
12440	Unido	11
12441	University of the Philippines	11
12442	Unyong Europeo	11
12443	Urobuchi	11
12444	Utnapishtim	11
12445	Valdez	11
12446	Valve	11
12447	Venecia	11
12448	Vladimir	11
12449	Wake	11
12450	Walk	11
12451	Warsaw	11
12452	Weather	11
12453	Westminster	11
12454	White House	11
12455	Wonder	11
12456	Workers	11
12457	Working	11
12458	World War II	11
12459	Writers	11
12460	Yemen	11
12461	Yoon	11
12462	Zamora	11
12463	adult	11
12464	agresibo	11
12465	aklat-aralin	11
12466	aktibismo	11
12467	aktong	11
12468	alaga	11
12469	aligin	11
12470	alimango	11
12471	ambasador	11
12472	analitiko	11
12473	antidepressant	11
12474	antolohiya	11
12475	anya	11
12476	arena	11
12477	arteryal	11
12478	asignatura	11
12479	asosasyon	11
12480	astronomiya	11
12481	audience	11
12482	away	11
12483	bakunang	11
12484	balbas	11
12485	bank	11
12486	baras	11
12487	barrio	11
12488	batsilyer	11
12489	batubalani	11
12490	bawa’t	11
12491	baybaying-dagat	11
12492	beach	11
12493	bertebrado	11
12494	beterano	11
12495	bidyong	11
12496	bigo	11
12497	bilateral	11
12498	binati	11
12499	binatilyo	11
12500	binebenta	11
12501	bisperas	11
12502	blood	11
12503	boksingero	11
12504	boluntaryong	11
12505	book	11
12506	boxer	11
12507	boy	11
12508	cake	11
12509	charts	11
12510	chief	11
12511	coal	11
12512	consultant	11
12513	cool	11
12514	country	11
12515	cream	11
12516	cruise	11
12517	de-kalidad	11
12518	dedikasyon	11
12519	delegasyon	11
12520	demand	11
12521	detalyado	11
12522	diborsiyo	11
12523	diborsyo	11
12524	diving	11
12525	download	11
12526	dramatikong	11
12527	dyaryo	11
12528	e.g	11
12529	ehekutibong	11
12530	eksakto	11
12531	elemental	11
12532	engineer	11
12533	eskudo	11
12534	eskwelahan	11
12535	estate	11
12536	estrukturang	11
12537	etimolohiya	11
12538	female	11
12539	fuel	11
12540	ga	11
12541	gampaning	11
12542	garahe	11
12543	gawaan	11
12544	gel	11
12545	ginagalang	11
12546	ginalugad	11
12547	ginugunita	11
12548	gradong	11
12549	gradwadong	11
12550	graphics	11
12551	grapo	11
12552	gulat	11
12553	gumastos	11
12554	hand	11
12555	hangad	11
12556	hangaring	11
12557	hard	11
12558	henerasyong	11
12559	hilingin	11
12560	himnastika	11
12561	hinihirang	11
12562	hiningi	11
12563	hinuang	11
12564	hits	11
12565	humaharap	11
12566	humanga	11
12567	humikayat	11
12568	ibinunyag	11
12569	idagdag	11
12570	ideyal	11
12571	idrodyel	11
12572	ihain	11
12573	ihayag	11
12574	ika-limang	11
12575	ikinakabit	11
12576	ikinulong	11
12577	ilapat	11
12578	imam	11
12579	inaakala	11
12580	inabandunang	11
12581	inagaw	11
12582	inakalang	11
12583	inangking	11
12584	ingles	11
12585	iniharap	11
12586	iniiwan	11
12587	inililimbag	11
12588	iniwanan	11
12589	inorganisa	11
12590	integer	11
12591	integrasyon	11
12592	intensity	11
12593	intensyon	11
12594	interview	11
12595	isinagawang	11
12596	isinalaysay	11
12597	isinasaad	11
12598	isponsor	11
12599	isports	11
12600	istreptokokus	11
12601	itinatanim	11
12602	itulak	11
12603	kaasalan	11
12604	kabaliktaran	11
12605	kabilugan	11
12606	kagyat	11
12607	kalaliman	11
12608	kaligayahan	11
12609	kaluwagan	11
12610	kamatis	11
12611	kamukha	11
12612	kapa	11
12613	kapahamakan	11
12614	kapatiran	11
12615	kapsula	11
12616	kasabwat	11
12617	kasiningan	11
12618	katagalan	11
12619	katakana	11
12620	katauhang	11
12621	katoliko	11
12622	katrabaho	11
12623	katuparan	11
12624	katuruang	11
12625	kaunlarang	11
12626	kautusang	11
12627	kendi	11
12628	kilalang-kilala	11
12629	kinasangkutan	11
12630	kinasuhan	11
12631	kinikilingan	11
12632	kinomisyon	11
12633	kinondena	11
12634	kinontrol	11
12635	klab	11
12636	komplementaryong	11
12637	komportable	11
12638	konpigurasyon	11
12639	koronang	11
12640	krema	11
12641	krimeng	11
12642	kronolohikal	11
12643	kuko	11
12644	kultibar	11
12645	kulugo	11
12646	kundisyon	11
12647	kupunan	11
12648	kwalipikasyon	11
12649	kwentong	11
12650	laking	11
12651	landmark	11
12652	laso	11
12653	lathala	11
12654	latitud	11
12655	leader	11
12656	lente	11
12657	lobong	11
12658	lockdown	11
12659	lumulutang	11
12660	lupalop	11
12661	lusubin	11
12662	lutong	11
12663	maaabot	11
12664	maalala	11
12665	maasim	11
12666	mabigo	11
12667	maestra	11
12668	mag-isip	11
12669	magaaral	11
12670	magbabago	11
12671	magiting	11
12672	magpahinga	11
12673	magsama	11
12674	magsasagawa	11
12675	mahigit-kumulang	11
12676	mahihinang	11
12677	mahistrado	11
12678	maihahalintulad	11
12679	maihahambing	11
12680	mailalarawan	11
12681	mailap	11
12682	mainstream	11
12683	maipahayag	11
12684	maisulat	11
12685	maka	11
12686	makakapasok	11
12687	makalikom	11
12688	makapag-aral	11
12689	makipag-ugnayan	11
12690	makipot	11
12691	malalambot	11
12692	management	11
12693	mananalo	11
12694	mangasiwa	11
12695	manggas	11
12696	mangilan-ngilang	11
12697	maninila	11
12698	manumbalik	11
12699	mapunta	11
12700	marinong	11
12701	marriage	11
12702	masaker	11
12703	masikip	11
12704	masyado	11
12705	mataba	11
12706	material	11
12707	matitigas	11
12708	matris	11
12709	may-asawa	11
12710	maysakit	11
12711	mini-album	11
12712	mistulang	11
12713	miyembrong	11
12714	monarko	11
12715	motorista	11
12716	movie	11
12717	multi-instrumentalist	11
12718	municipal	11
12719	n'ya	11
12720	nababalutan	11
12721	nabe	11
12722	nadagdag	11
12723	nag-aatas	11
12724	nag-uusap	11
12725	nagdurusa	11
12726	naghahanapbuhay	11
12727	naghahati	11
12728	naghanapbuhay	11
12729	naghangad	11
12730	nagkakahalagang	11
12731	naglalayag	11
12732	naglikha	11
12733	nagmamarka	11
12734	nagpanggap	11
12735	nagpasa	11
12736	nagpaunlad	11
12737	nagpinta	11
12738	nagsasarili	11
12739	nagtatagal	11
12740	nagtatago	11
12741	nagtatangkang	11
12742	nagtutulak	11
12743	naiintindihan	11
12744	naiisip	11
12745	naisipan	11
12746	nakagat	11
12747	nakagawian	11
12748	nakahihigit	11
12749	nakahimlay	11
12750	nakakain	11
12751	nakakalason	11
12752	nakakonekta	11
12753	nakalantad	11
12754	nakansela	11
12755	nakapatong	11
12756	nakasalig	11
12757	nakasalubong	11
12758	nakatayong	11
12759	nakatulog	11
12760	nakawin	11
12761	nakontrol	11
12762	namahala	11
12763	namalagi	11
12764	namamanang	11
12765	nana	11
12766	naninirahang	11
12767	napagkasunduan	11
12768	napangalanan	11
12769	napapailalim	11
12770	napapanahong	11
12771	napatalsik	11
12772	nasi	11
12773	nasyonalidad	11
12774	nasyonalista	11
12775	natakot	11
12776	natatag	11
12777	natatagpuan	11
12778	natunaw	11
12779	naturing	11
12780	natututo	11
12781	ngiping	11
12782	nilusob	11
12783	nukleyus	11
12784	numbers	11
12785	opisinang	11
12786	optimisasyon	11
12787	ortodoksiya	11
12788	pabo	11
12789	package	11
12790	pag-aaklas	11
12791	pag-edit	11
12792	pag-ihi	11
12793	pag-upo	11
12794	pagbabagong-anyo	11
12795	pagbibinyag	11
12796	pagbibiyahe	11
12797	pagbuga	11
12798	pagbura	11
12799	pagdagdag	11
12800	paggupit	11
12801	paghiwalayin	11
12802	paghuli	11
12803	pagkagalit	11
12804	pagkahilo	11
12805	pagkahulog	11
12806	pagkakabilanggo	11
12807	pagkakakulong	11
12808	pagkakalat	11
12809	pagkakasakit	11
12810	pagkakatapon	11
12811	pagkat	11
12812	paglakad	11
12813	paglalahat	11
12814	pagliligtas	11
12815	paglunsad	11
12816	pagoda	11
12817	pagpapasiya	11
12818	pagpapatalsik	11
12819	pagpipigil	11
12820	pagsasalarawan	11
12821	pagsasalinwika	11
12822	pagsiklab	11
12823	pagsipsip	11
12824	pagsisikip	11
12825	pagtatangi	11
12826	pagtibayin	11
12827	pagtutuon	11
12828	pagwasak	11
12829	pahintulutan	11
12830	pakialam	11
12831	pakikialam	11
12832	palabasin	11
12833	palimbagan	11
12834	pamangking	11
12835	pamiminsalang	11
12836	paminta	11
12837	pampelikula	11
12838	pananampalatayang	11
12839	pandagdag	11
12840	pandekorasyon	11
12841	pang-aapi	11
12842	pang-akademiko	11
12843	pang-ibabang	11
12844	pangalanan	11
12845	pangamba	11
12846	panggabing	11
12847	panggatong	11
12848	panghinaharap	11
12849	pangkulturang	11
12850	panglipunan	11
12851	pangmatematika	11
12852	panlasa	11
12853	pantog	11
12854	panturista	11
12855	panukalang-batas	11
12856	papalabas	11
12857	parallel	11
12858	parody	11
12859	part-time	11
12860	pasubali	11
12861	peligro	11
12862	penguin	11
12863	pila	11
12864	pinaghihinalaang	11
12865	pinagpatuloy	11
12866	pinangalang	11
12867	pinanggagalingan	11
12868	pinaniwalaang	11
12869	pinansiya	11
12870	pinapaboran	11
12871	pinapakahulugan	11
12872	pinapayuhan	11
12873	pinggan	11
12874	pinupuntahan	11
12875	pisikong	11
12876	pitaka	11
12877	plantang	11
12878	plastic	11
12879	poblasyon	11
12880	polímero	11
12881	pork	11
12882	pormulasyon	11
12883	posporo	11
12884	prime	11
12885	primera	11
12886	prinsipal	11
12887	produser	11
12888	project	11
12889	prototype	11
12890	pumapangalawa	11
12891	punan	11
12892	punong-lungsod	11
12893	punò	11
12894	purok	11
12895	putok	11
12896	r	11
12897	receiver	11
12898	resipi	11
12899	retorika	11
12900	rice	11
12901	right	11
12902	running	11
12903	sagay	11
12904	sako	11
12905	sakupbayan	11
12906	salamangka	11
12907	sanayin	11
12908	santol	11
12909	sekswalidad	11
12910	semestre	11
12911	sentenaryo	11
12912	sequel	11
12913	serbisiyo	11
12914	sexual	11
12915	shooting	11
12916	shop	11
12917	shopping	11
12918	short	11
12919	showbiz	11
12920	shows	11
12921	shuttle	11
12922	sigaw	11
12923	sigla	11
12924	siko	11
12925	sinaksak	11
12926	sinangag	11
12927	sinasakupan	11
12928	sinisiyasat	11
12929	sintetiko	11
12930	sinusuot	11
12931	sipilis	11
12932	sirkitong	11
12933	siruhiya	11
12934	siyasatin	11
12935	skating	11
12936	skriba	11
12937	solusyong	11
12938	sosyalista	11
12939	sosyalistang	11
12940	stack	11
12941	steroid	11
12942	strandong	11
12943	stream	11
12944	submarino	11
12945	sugnay	11
12946	suhol	11
12947	sumasama	11
12948	sumasayaw	11
12949	sumisigaw	11
12950	sumisira	11
12951	super	11
12952	taal	11
12953	tabletang	11
12954	tagapagmasid	11
12955	tagatanggap	11
12956	tagtuyot	11
12957	takpan	11
12958	talentong	11
12959	talukap	11
12960	tatakbo	11
12961	taxi	11
12962	tekstura	11
12963	telekomunikasyon	11
12964	teleskopyo	11
12965	terminolohiyang	11
12966	tingga	11
12967	tinggil	11
12968	tiningnan	11
12969	tipak	11
12970	tisa	11
12971	tomboy	11
12972	trakto	11
12973	transliterasyon	11
12974	tree	11
12975	treng	11
12976	trio	11
12977	troso	11
12978	tseke	11
12979	tumututol	11
12980	two	11
12981	ugnay	11
12982	umaasang	11
12983	umanib	11
12984	utilidad	11
12985	v	11
12986	vacuum	11
12987	variety	11
12988	villa	11
12989	wallet	11
12990	work	11
12991	yarda	11
12992	youkai	11
12993	zodiac	11
12994	1,400	10
12995	1.8	10
12996	112	10
12997	117	10
12998	150,000	10
12999	1700	10
13000	1763	10
13001	1805	10
13002	1812	10
13003	1814	10
13004	1839	10
13005	1851	10
13006	1868	10
13007	2.4	10
13008	2022	10
13009	240	10
13010	639-3	10
13011	67	10
13012	70,000	10
13013	73	10
13014	800,000	10
13015	81	10
13016	94	10
13017	96	10
13018	99.5	10
13019	AT&T	10
13020	ATP	10
13021	Aaron	10
13022	Abbey	10
13023	Abril 23	10
13024	Abu Bakr	10
13025	Achievement	10
13026	Adan at Eba	10
13027	Adolfo	10
13028	Adrian	10
13029	Advanced	10
13030	Adventure	10
13031	Agosto 15	10
13032	Agosto 2009	10
13033	Agosto 2014	10
13034	Agosto 21	10
13035	Agriculture	10
13036	Ajax	10
13037	All-Star	10
13038	Alonzo	10
13039	Alvarez	10
13040	Amado	10
13041	Ambo	10
13042	Amfipoli	10
13043	Ampatuan	10
13044	Anibersaryo	10
13045	Animal	10
13046	Antiochus	10
13047	Apollo	10
13048	Arabong	10
13049	Aristoteles	10
13050	Artista	10
13051	Asa	10
13052	Asamblea	10
13053	Asemblea	10
13054	Associate	10
13055	Attack	10
13056	Audiencia	10
13057	Autonomous	10
13058	Bandcamp	10
13059	Bantog	10
13060	Baranggay	10
13061	Belgian	10
13062	Bengal	10
13063	Benigno	10
13064	Bennett	10
13065	Binabaybay	10
13066	Binuwag	10
13067	Bisset	10
13068	Blake	10
13069	Body	10
13070	Bonaparte	10
13071	Booty	10
13072	Born	10
13073	Bulkang	10
13074	Bulwagan	10
13075	Buntot	10
13076	Burke	10
13077	Burnham	10
13078	Byzantine	10
13079	CNN	10
13080	Calungsod	10
13081	Calvin	10
13082	Camarines Norte	10
13083	Cambodia	10
13084	Car	10
13085	Caracas	10
13086	Care	10
13087	Carol	10
13088	Cece	10
13089	Celsius	10
13090	Central Luzon	10
13091	Challenge	10
13092	Chapter	10
13093	Chase	10
13094	Children's	10
13095	Chopra	10
13096	Cities	10
13097	Classical	10
13098	Clinton	10
13099	Coca-Cola	10
13100	Colorado	10
13101	Comcast	10
13102	Costa	10
13103	Craig	10
13104	Cukor	10
13105	Cyprus	10
13106	DOI	10
13107	Dagat Timog Tsina	10
13108	Dagupan	10
13109	Datapwat	10
13110	Date	10
13111	Deck	10
13112	Dekada	10
13113	Dela	10
13114	Dengeki	10
13115	Denver	10
13116	Deosai	10
13117	Depot	10
13118	Deutsche	10
13119	Din	10
13120	Dinamarka	10
13121	Diosdado	10
13122	Disaster	10
13123	Disyembre 22	10
13124	Dizon	10
13125	Dolores	10
13126	Dominican	10
13127	Dominyong	10
13128	Doña	10
13129	ESPN	10
13130	Ebionita	10
13131	Ed	10
13132	Edgar	10
13133	Edith	10
13134	Eiffel	10
13135	Elmer	10
13136	Elton	10
13137	Emily	10
13138	Enero 31	10
13139	Engineers	10
13140	Enki	10
13141	Enriquez	10
13142	Esdras	10
13143	Español	10
13144	Etheria	10
13145	Euclidean	10
13146	Eugenio	10
13147	Eukaristiya	10
13148	Evangelical	10
13149	Evelyn	10
13150	FHM	10
13151	Face	10
13152	Febvre	10
13153	Field	10
13154	Fiesta	10
13155	Filomena	10
13156	Fine	10
13157	Flores	10
13158	Forever Young	10
13159	Formspring	10
13160	Fra	10
13161	Franco	10
13162	Fray	10
13163	Freestyle	10
13164	Gate	10
13165	Georg	10
13166	Ginawang	10
13167	Give	10
13168	Gone	10
13169	Got	10
13170	Gotiko	10
13171	Gregoryano	10
13172	Grupong	10
13173	Gusali	10
13174	Habsburgo	10
13175	Hades	10
13176	Haitian	10
13177	Hannah	10
13178	Harbour	10
13179	Harlem	10
13180	Harper	10
13181	Harvey	10
13182	Hatta	10
13183	Hebreong	10
13184	Hemispero	10
13185	Hikaru Utada	10
13186	Himmler	10
13187	Himpilan	10
13188	Hip Hop	10
13189	Hits	10
13190	Holly	10
13191	Honor	10
13192	Hubei	10
13193	Huli	10
13194	Hulyo 2010	10
13195	Humphrey	10
13196	Hunyo 30	10
13197	Hyundai	10
13198	IGF	10
13199	ISO 639-3	10
13200	IUCN	10
13201	Ibong	10
13202	If	10
13203	Iglesias	10
13204	Imam	10
13205	Inakala	10
13206	Indiyanong	10
13207	Inirerekomenda	10
13208	Iniutos	10
13209	Interior	10
13210	Investigation	10
13211	Ipinagbabawal	10
13212	Iraqi	10
13213	Isinangguni	10
13214	Isinara	10
13215	Italian	10
13216	Jam	10
13217	Joint	10
13218	Jolo	10
13219	Juan Bautista	10
13220	Judai	10
13221	Just	10
13222	Justice League	10
13223	K-pop	10
13224	Kabanata	10
13225	Kakashi	10
13226	Kakaunti	10
13227	Kalangitan	10
13228	Kalaunang	10
13229	Kannagi	10
13230	Kanta	10
13231	Kapistahan	10
13232	Kasali	10
13233	Kast	10
13234	Katangian	10
13235	Kaunti	10
13236	Kid	10
13237	Kilusan	10
13238	Kinanta	10
13239	King's	10
13240	Kipot	10
13241	Kira	10
13242	Kita	10
13243	Knights	10
13244	Know	10
13245	Kolehiyong	10
13246	KonsolScript	10
13247	Kris	10
13248	Kuala	10
13249	Kyoko	10
13250	LCD	10
13251	LED	10
13252	Labindalawang	10
13253	Larawang	10
13254	Latinong	10
13255	Left	10
13256	Lego	10
13257	Leibniz	10
13258	Leopold	10
13259	Lindbergh	10
13260	Ling	10
13261	Liverpool	10
13262	Liz	10
13263	Lola	10
13264	Lonely	10
13265	Los Baños	10
13266	Ltd	10
13267	Lumawak	10
13268	Lumikha	10
13269	Lynch	10
13270	López	10
13271	Madilim	10
13272	Maestro	10
13273	Maganda	10
13274	Magnus	10
13275	Malacañang	10
13276	Malayong	10
13277	Malta	10
13278	Manager	10
13279	Manchu	10
13280	Mapapansin	10
13281	Mara	10
13282	Maria Magdalena	10
13283	Mariana	10
13284	Mariel	10
13285	Marso 24	10
13286	Marte	10
13287	Martial	10
13288	Matinding	10
13289	Maximo	10
13290	Mayo 11	10
13291	Mayo 16	10
13292	Mayo 3	10
13293	Mayo 5	10
13294	Mayo 6	10
13295	Mayo 7	10
13296	Mayon	10
13297	Medan	10
13298	Meimi	10
13299	Melanie	10
13300	Menor	10
13301	Mercado	10
13302	Mercedes	10
13303	Milk	10
13304	Mine	10
13305	Minggan	10
13306	Minister	10
13307	Minnesota	10
13308	Mississippi	10
13309	Miura	10
13310	Mohammed	10
13311	Monasteryo	10
13312	Morga	10
13313	Mormon	10
13314	Morrison	10
13315	NAT	10
13316	NATO	10
13317	NES	10
13318	Nag	10
13319	Nagagamit	10
13320	Nagdala	10
13321	Nagkakaisa	10
13322	Naglakbay	10
13323	Naglilingkod	10
13324	Nagtatapos	10
13325	Nagwakas	10
13326	Naitatag	10
13327	Nakalagay	10
13328	Nakapaloob	10
13329	Nakasalalay	10
13330	Nakatatanda	10
13331	Nakatira	10
13332	Nakatulong	10
13333	Nan	10
13334	Naniwala	10
13335	Napagpasyahan	10
13336	Napagtanto	10
13337	Nasira	10
13338	Negosyo	10
13339	Nevada	10
13340	Nicole	10
13341	Nilalarawan	10
13342	Nilisan	10
13343	Nilusob	10
13344	Ninais	10
13345	Nine	10
13346	Noah	10
13347	Nobyembre 2007	10
13348	Nobyembre 2014	10
13349	Nobyembre 2018	10
13350	Nobyembre 24	10
13351	Noel	10
13352	Nordiko	10
13353	Norwegian	10
13354	Note	10
13355	Numero	10
13356	Oak	10
13357	Oakland	10
13358	Oklahoma	10
13359	Oktubre 19	10
13360	Oktubre 2014	10
13361	Oktubre 2015	10
13362	Oktubre 2018	10
13363	Oktubre 21	10
13364	Oktubre 3	10
13365	Orchestra	10
13366	Osorkon	10
13367	PPP	10
13368	Pagdiriwang	10
13369	Paglalakbay	10
13370	Pagtatanggol	10
13371	Palabas	10
13372	Pali	10
13373	Pamanang	10
13374	Pamilya	10
13375	Pandan	10
13376	Panel	10
13377	Pangalawa	10
13378	Panganiban	10
13379	Pangkaraniwang	10
13380	Panlungsod	10
13381	Paraiso	10
13382	Parang	10
13383	Pari	10
13384	Parke	10
13385	Parkinson	10
13386	Parlyamento	10
13387	Passion	10
13388	Pebrero 11	10
13389	Pebrero 2008	10
13390	Pelikulang Pilipino	10
13391	Penn	10
13392	Piku	10
13393	Pilak	10
13394	Pinagtatalunan	10
13395	Pinangalan	10
13396	Planet	10
13397	Plano	10
13398	Polk	10
13399	Porta	10
13400	Portable	10
13401	Pozorrubio	10
13402	Prestige	10
13403	Pride	10
13404	Professional	10
13405	Prometheus	10
13406	Pulisya	10
13407	Puwersang	10
13408	Pāli	10
13409	Quebec	10
13410	RKO	10
13411	RT	10
13412	Rahman	10
13413	Rand	10
13414	Randy	10
13415	Re	10
13416	Recordings	10
13417	Reimer	10
13418	Remoto	10
13419	Renner	10
13420	Republican	10
13421	Rey	10
13422	Rin	10
13423	Rise	10
13424	Rivermaya	10
13425	Roberts	10
13426	Romanse	10
13427	Rush	10
13428	SS	10
13429	Salamat	10
13430	Salita ng Diyos	10
13431	San Marcos	10
13432	Sanhi	10
13433	Santo Niño	10
13434	Satoshi	10
13435	Schopenhauer	10
13436	Schrödinger	10
13437	Scream	10
13438	Seleucid	10
13439	Selva	10
13440	Sendai	10
13441	Septiyembre	10
13442	Seremonya	10
13443	Services	10
13444	Setyembre 2012	10
13445	Severino	10
13446	Shakespeare	10
13447	She	10
13448	Shop	10
13449	Sila'y	10
13450	Simone	10
13451	Sinaunang Griyego	10
13452	Sinimulang	10
13453	Sinusuportahan	10
13454	Site	10
13455	Snyder	10
13456	Sotto	10
13457	South Korean	10
13458	Spielberg	10
13459	Strong	10
13460	Students	10
13461	Subway	10
13462	Sumagot	10
13463	Surya	10
13464	Susunod	10
13465	Susy	10
13466	Tahimik	10
13467	Taira	10
13468	Tangere	10
13469	Tanghalan	10
13470	Tangway ng Iberia	10
13471	Tarsilo	10
13472	Tartarus	10
13473	Tel	10
13474	The Beatles	10
13475	Tinalakay	10
13476	Tinio	10
13477	Tourism	10
13478	Tracy	10
13479	Tradisyonal	10
13480	Tree	10
13481	Tristan	10
13482	Trunchbull	10
13483	Tsunku	10
13484	Tuason	10
13485	Tumanggi	10
13486	Tunog	10
13487	Tutankhamun	10
